Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Payment,cogs,gross margin percentage,gross income,Rating
Cairo,Naypyitaw,Member,Female,Home and lifestyle,71.56098123470579,8,13.89691804510938,142.07324619256542,Cash,89.20302039897426,4.76190476,31.996861206162546,5.06164101217576
Cairo,Naypyitaw,Member,Female,Health and beauty,51.85711836901396,3,8.430869414772893,123.16481847820546,Credit card,83.64129998296765,4.76190476,15.934864561454651,5.770314677358908
Alex,Naypyitaw,Normal,Female,Electronic accessories,26.319135498509446,2,6.009583868342489,208.16592841187517,Credit card,161.7854554933936,4.76190476,4.20800500445505,7.155277276196196
Giza,Naypyitaw,Normal,Male,Food and beverages,73.14113893457368,4,7.3263997939906735,212.29502360553278,Credit card,350.73752814256085,4.76190476,5.478353747690669,4.06484331988478
Alex,Mandalay,Member,Male,Food and beverages,75.43039780111064,2,6.304226911664191,235.79181911297133,Ewallet,12.958872083167938,4.76190476,7.343531207518467,4.34837466451706
Cairo,Yangon,Member,Female,Electronic accessories,68.22044872152193,8,35.237365837246486,228.26510604434728,Ewallet,361.79232840631335,4.76190476,16.792793260844363,8.596142993736127
Giza,Naypyitaw,Normal,Male,Fashion accessories,62.43546286706652,8,13.93389428852143,133.13825494607116,Cash,171.9795431226698,4.76190476,16.199113685012996,5.187165669626236
Cairo,Mandalay,Member,Female,Home and lifestyle,44.33892815146925,5,24.433616322177585,62.84804968074421,Ewallet,432.0132284038957,4.76190476,19.349632010826255,9.428049021547116
Giza,Naypyitaw,Member,Female,Home and lifestyle,54.765754701390144,10,4.764302287070101,334.41934308212103,Credit card,183.14247121993031,4.76190476,4.61258323884682,5.136251766612005
Cairo,Naypyitaw,Normal,Female,Health and beauty,30.830356766971764,5,19.58052801648255,183.65020206505412,Ewallet,120.0926339009794,4.76190476,7.73680232139947,4.171406940896781
Giza,Yangon,Member,Male,Electronic accessories,79.2555633853838,9,10.545240989581096,168.21729955453173,Ewallet,231.5457852093426,4.76190476,6.148211108633412,5.966844395631221
Giza,Yangon,Member,Female,Sports and travel,20.47596732021095,10,1.8591215320983128,93.73309336353353,Cash,214.74641648938416,4.76190476,12.403449356190626,7.339181481782558
Cairo,Naypyitaw,Normal,Male,Fashion accessories,73.54755866387667,4,8.837653977322098,25.689037886636555,Cash,90.21029668258062,4.76190476,14.261095410474432,9.28371619388113
Cairo,Mandalay,Normal,Female,Fashion accessories,75.5387597703971,5,13.441369535559396,41.13719482812627,Cash,443.3451148324436,4.76190476,9.84652432541698,4.968137840452024
Cairo,Naypyitaw,Member,Male,Sports and travel,71.76179848318648,10,12.515197176418084,166.92492876382107,Ewallet,40.09868890141753,4.76190476,4.2284419833279125,5.149387106793089
Alex,Naypyitaw,Normal,Male,Sports and travel,62.018150534906816,3,11.468295098169426,260.78714782391637,Cash,94.17678065430145,4.76190476,4.713913820668437,9.189246448995803
Alex,Mandalay,Normal,Female,Food and beverages,34.58791737853626,8,20.372183518278668,588.7829819129996,Cash,45.375355398929685,4.76190476,4.539791015610573,5.205225572452911
Alex,Mandalay,Normal,Male,Health and beauty,73.16594260940474,6,8.651225815868962,178.49475029519868,Ewallet,195.63735610037244,4.76190476,25.208302579813054,9.386417117074872
Giza,Mandalay,Normal,Male,Fashion accessories,81.42708369040625,2,17.66796053943702,130.6002692159794,Ewallet,293.21750667604454,4.76190476,5.956364030469972,7.367347969014169
Alex,Yangon,Normal,Female,Home and lifestyle,11.115289698176468,7,14.841054438835034,289.7961140343876,Ewallet,181.7414696241717,4.76190476,9.505394545994312,5.610417009956709
Alex,Yangon,Member,Female,Home and lifestyle,87.05783769959527,4,1.4023212491425512,123.05888030061499,Ewallet,443.3403974235933,4.76190476,13.01487533495865,5.748581735210751
Alex,Yangon,Member,Male,Health and beauty,18.39709997217862,4,17.905708366916027,142.07303877912761,Credit card,405.51534061493413,4.76190476,2.3067232136952884,4.6838750591049525
Alex,Yangon,Member,Male,Health and beauty,54.82596081340599,7,29.04313812891556,234.852443667759,Cash,328.2915420053454,4.76190476,27.72575328173135,5.818109293368739
Alex,Mandalay,Member,Female,Home and lifestyle,76.23309545639495,10,19.283403868532524,6.915453047794124,Credit card,133.8155040681842,4.76190476,15.783684540236049,7.547405430001742
Cairo,Mandalay,Member,Female,Sports and travel,84.14574238971939,4,12.990316238946587,107.35429324914875,Cash,336.3388256492976,4.76190476,0.2682078923583426,8.821547070479745
Giza,Yangon,Normal,Female,Home and lifestyle,71.88180672544703,8,23.016917198446734,169.4354896885578,Cash,64.2729219445622,4.76190476,11.964243817904386,6.294485566837109
Giza,Mandalay,Normal,Female,Food and beverages,39.834302188379404,6,29.009190880854113,406.0862340063374,Credit card,128.33843471791224,4.76190476,7.644338931037905,9.521278549883396
Alex,Mandalay,Normal,Male,Food and beverages,91.47577760334971,10,13.565455536915124,319.56364926028044,Credit card,175.89235604648462,4.76190476,9.693313554883497,9.256308865549943
Giza,Mandalay,Member,Male,Electronic accessories,96.7225558100003,5,18.89240395027614,227.80360178180632,Credit card,153.33710958617974,4.76190476,3.085409032186675,9.204324932610227
Giza,Naypyitaw,Member,Male,Food and beverages,65.87794999728231,5,9.307177074210866,278.06749906146575,Cash,134.65915416555006,4.76190476,1.7348452856603311,7.6597957898926285
Alex,Naypyitaw,Member,Male,Food and beverages,10.452800740847852,9,14.354478130129941,150.48589775352877,Ewallet,274.32462971491674,4.76190476,10.071326667251217,4.016625339681509
Alex,Mandalay,Member,Male,Food and beverages,43.34990425295782,7,3.5368825833528046,42.63862968738314,Ewallet,21.157362468988396,4.76190476,18.612662186706743,9.039542953716927
Giza,Mandalay,Member,Female,Home and lifestyle,57.030107646625076,9,10.249888249123245,303.61614971541326,Ewallet,76.63636251496072,4.76190476,12.315249987376031,5.594310444825305
Alex,Naypyitaw,Normal,Male,Food and beverages,94.56754401492923,9,31.623739088820344,144.0227112730965,Credit card,421.35019951264144,4.76190476,6.625548432195282,7.381821902828516
Cairo,Naypyitaw,Member,Female,Electronic accessories,35.85544481249989,5,16.728922583625753,429.87525354960593,Credit card,244.80168248224436,4.76190476,7.6049856739277235,5.7383878285993575
Giza,Naypyitaw,Member,Male,Electronic accessories,19.758423584584918,7,21.534028656209024,67.97891635318585,Cash,218.05269637164645,4.76190476,28.653065974061505,4.294000681188363
Giza,Mandalay,Member,Female,Electronic accessories,66.24690102836176,5,4.97294200459957,105.5510622366985,Ewallet,21.914790546945923,4.76190476,4.6947406220762335,4.278294705064676
Giza,Yangon,Member,Female,Fashion accessories,99.59794145180103,10,21.683405057411385,242.89909355926946,Ewallet,166.83554916967623,4.76190476,6.526729256072866,8.88649783070411
Alex,Mandalay,Member,Male,Fashion accessories,45.73141324928258,7,2.1530144400995623,328.4507485360668,Ewallet,100.76841539556366,4.76190476,13.786543514606702,5.552834970663297
Giza,Yangon,Member,Female,Electronic accessories,15.449061177960983,9,6.612106642243235,444.66119200398964,Ewallet,145.808470644478,4.76190476,1.663630542877781,5.364740430363969
Alex,Naypyitaw,Normal,Female,Health and beauty,41.95078251785602,5,1.3115540233632212,216.5623072465472,Credit card,85.89705169809942,4.76190476,23.870310984449333,9.635894232281663
Alex,Naypyitaw,Member,Female,Sports and travel,68.1512274498301,5,16.981165054607903,116.69199125188969,Ewallet,372.7861555255851,4.76190476,4.516437195982114,4.5515163522982665
Giza,Naypyitaw,Member,Female,Electronic accessories,14.529264167281223,6,1.1142933009114109,260.40808008079824,Cash,356.23946026570286,4.76190476,6.990098906405226,7.819282345334945
Alex,Yangon,Member,Male,Electronic accessories,82.21432819975401,2,13.444405775235811,171.88612622611703,Ewallet,124.27643547835507,4.76190476,6.567447781613744,6.677737184435296
Alex,Yangon,Normal,Male,Sports and travel,59.23346820322903,7,6.5330948181994195,378.87252753348366,Credit card,235.26233860328344,4.76190476,5.5168675676550025,5.599644851060831
Alex,Yangon,Member,Male,Fashion accessories,13.093504575780717,6,18.888811359850415,347.81301023104334,Cash,300.2810334458737,4.76190476,7.055852055298855,7.627165668718406
Alex,Mandalay,Member,Male,Food and beverages,37.63968894833026,3,12.461429993692413,63.73932538802885,Credit card,374.1608726617742,4.76190476,12.923022563787942,8.987982572564697
Giza,Naypyitaw,Member,Female,Home and lifestyle,33.69764150652535,7,14.228717522642263,244.66503533128397,Credit card,45.85574428324371,4.76190476,4.859083724410618,8.857775404514104
Alex,Mandalay,Normal,Female,Sports and travel,81.78588880279123,3,25.396714910128964,306.5632680429379,Ewallet,422.14723978190636,4.76190476,7.68245260352176,9.22438205124065
Giza,Mandalay,Normal,Male,Sports and travel,42.33724021379594,6,5.500612914621678,200.674388976361,Cash,290.5474078148817,4.76190476,21.30582358361088,8.069326824372517
Giza,Mandalay,Member,Female,Health and beauty,94.87883865116156,9,11.160923853539558,165.8846897680641,Cash,731.7566811258041,4.76190476,4.529986809869124,5.6017143089137615
Giza,Naypyitaw,Member,Male,Food and beverages,97.18398518811013,8,3.9138106178162566,53.56245300272584,Ewallet,281.45923309322586,4.76190476,3.4027395308202255,9.357020875485762
Alex,Yangon,Normal,Female,Food and beverages,27.652469482983054,8,7.080880558906125,229.9493736858329,Ewallet,155.79325678644565,4.76190476,4.052819475358012,7.792706599804808
Cairo,Naypyitaw,Normal,Female,Home and lifestyle,11.874788615568894,2,10.798447062854443,16.180546513290725,Cash,237.7074000155261,4.76190476,11.750197593455647,9.946438311477674
Alex,Mandalay,Normal,Male,Sports and travel,36.055805891157476,7,8.178127136752709,231.08755293855054,Credit card,205.89096556603658,4.76190476,30.172286451316815,5.095000753873593
Alex,Naypyitaw,Normal,Female,Food and beverages,15.279130397905885,9,26.424665870112317,52.88296424072543,Cash,91.324990667129,4.76190476,2.8426129183435784,7.609646503549884
Giza,Naypyitaw,Member,Female,Sports and travel,54.409484371909315,10,6.56112545180661,107.84665685431906,Ewallet,50.101792407768095,4.76190476,14.67374834499406,6.87380410119828
Alex,Yangon,Normal,Female,Food and beverages,31.384967818536637,3,19.73109448092617,90.85020042560923,Ewallet,19.458904991996757,4.76190476,4.700357559355157,7.461532287657332
Cairo,Naypyitaw,Member,Male,Fashion accessories,92.80520664308088,3,4.293058516845722,446.8137244121996,Ewallet,164.39471386610782,4.76190476,1.20931763791184,7.411553498888592
Alex,Mandalay,Member,Male,Food and beverages,78.42053364372786,8,8.04943209446831,277.54628087684097,Ewallet,116.61543892388575,4.76190476,13.100382692699649,4.0838847581095905
Alex,Yangon,Normal,Male,Home and lifestyle,34.77813157445206,8,6.864059499818147,103.61292803642257,Cash,454.3860656440505,4.76190476,24.698778404391675,6.633255057068112
Alex,Naypyitaw,Normal,Male,Health and beauty,11.798113683645306,3,12.085239442173197,361.4289669919997,Cash,52.011299091536735,4.76190476,5.826337586911928,8.785893959621493
Alex,Naypyitaw,Member,Female,Food and beverages,86.68014069094849,8,0.8070302447708313,467.07903810822876,Credit card,203.11519316827636,4.76190476,13.0618769908917,5.8547840369480735
Alex,Yangon,Normal,Female,Food and beverages,48.80909368380255,4,1.534621532007276,113.92292108614186,Cash,243.11939146518776,4.76190476,15.26202279559457,7.9026382925517575
Alex,Naypyitaw,Member,Male,Home and lifestyle,49.198338255839964,7,6.101452430313824,409.8639596347441,Credit card,295.16690479429616,4.76190476,11.568116481383548,5.9114108403404195
Giza,Yangon,Normal,Male,Home and lifestyle,94.24979317846845,3,21.779953097437566,211.37777524726675,Ewallet,134.1985796999596,4.76190476,18.621040270817222,7.562482363396722
Cairo,Naypyitaw,Normal,Male,Home and lifestyle,46.51326976805464,8,5.547304545693606,177.77105943156806,Credit card,200.77705581412783,4.76190476,2.7157101075875474,6.00241731999566
Alex,Mandalay,Member,Female,Fashion accessories,96.00080902979535,1,18.728674025751943,220.56468416210237,Credit card,310.62450226975795,4.76190476,6.477328299328193,4.272124213246839
Alex,Yangon,Member,Female,Fashion accessories,98.17037248151105,7,9.18515821846284,70.69583449581572,Cash,142.46030748267904,4.76190476,3.355855457545729,6.410811160401894
Cairo,Naypyitaw,Normal,Male,Electronic accessories,69.0368260133629,10,13.82954888419786,139.07475021163754,Ewallet,194.67389087792853,4.76190476,1.4486509658195976,7.89487090603183
Cairo,Mandalay,Normal,Female,Sports and travel,44.41201091553402,2,8.254505780847754,72.74344109787528,Credit card,183.88202296560516,4.76190476,3.9326872715268353,4.483102057029244
Cairo,Mandalay,Member,Female,Electronic accessories,58.23152614681647,2,35.49839780094463,190.08172222600277,Credit card,96.00157201126245,4.76190476,10.851325820578019,9.209689039875368
Giza,Naypyitaw,Normal,Female,Electronic accessories,80.8509128038497,2,7.635068917463786,307.7072154573517,Credit card,196.77592619391052,4.76190476,4.362257495603711,9.016432778704162
Giza,Mandalay,Member,Female,Electronic accessories,25.06278829409716,8,30.70541232042089,47.637599616484785,Ewallet,38.30692537748712,4.76190476,11.692280229537879,7.1948934937452425
Giza,Naypyitaw,Member,Female,Electronic accessories,76.70611943737232,7,6.520881058257299,232.38065595988724,Credit card,982.2196449641878,4.76190476,4.9525939570719455,6.910389198936476
Alex,Naypyitaw,Member,Male,Home and lifestyle,80.31314334968327,2,13.226887061904602,167.59176056134103,Cash,42.86426508278529,4.76190476,15.907069936898752,4.652021920393983
Giza,Mandalay,Member,Female,Food and beverages,68.98535336186987,10,0.722095529907154,443.9330720079034,Credit card,418.7102970713398,4.76190476,4.85585755961406,5.190405136827724
Giza,Naypyitaw,Member,Male,Food and beverages,69.74214798733036,10,6.526156168664407,117.40144419887419,Credit card,117.91611456144331,4.76190476,4.54205709178245,8.957636829719974
Alex,Naypyitaw,Member,Female,Food and beverages,63.510041598758185,10,18.635751964966488,204.80540657961308,Credit card,113.0797876976333,4.76190476,5.17406180678083,7.9275839686842255
Cairo,Mandalay,Normal,Male,Electronic accessories,29.608186207830265,6,4.152445465512525,203.6657696792023,Ewallet,95.35766781543342,4.76190476,11.74837659763864,6.462322398088954
Alex,Yangon,Normal,Female,Electronic accessories,39.892096317104574,9,11.722049342296623,258.08385544234864,Cash,265.2540065607795,4.76190476,16.925170886293447,8.161005534735484
Cairo,Naypyitaw,Member,Male,Sports and travel,76.35376684904863,6,1.7687025600237272,254.26314460157164,Cash,176.408612448319,4.76190476,13.290077195905711,5.313513655355498
Giza,Naypyitaw,Member,Female,Electronic accessories,66.41613935390599,1,4.829577394501414,278.8695923516041,Credit card,262.6102349621704,4.76190476,27.423584821071753,4.910806342959968
Giza,Naypyitaw,Member,Male,Home and lifestyle,68.60892093092951,9,11.609530982939063,166.20874595326916,Ewallet,356.31393533892583,4.76190476,8.108961730929382,5.6894289898314065
Cairo,Yangon,Member,Female,Electronic accessories,32.207818155889015,3,7.803811874130114,164.35167452309415,Cash,297.68287107842553,4.76190476,16.10577585845278,6.126482112402124
Giza,Mandalay,Normal,Male,Health and beauty,94.92466861958582,5,8.97048992582797,263.9841633546576,Credit card,72.61677815525636,4.76190476,3.707861660652718,5.1715240303226295
Giza,Yangon,Member,Female,Fashion accessories,89.52815642835252,8,9.116627770422344,220.6940562681052,Ewallet,61.141297965674404,4.76190476,1.4342885152577234,9.921302732638296
Giza,Naypyitaw,Member,Female,Fashion accessories,83.32217003106254,1,2.217574274462073,305.084087247769,Ewallet,227.3572527067611,4.76190476,6.10465145906595,8.79005176940339
Cairo,Yangon,Member,Female,Health and beauty,15.256788492970816,4,14.347308825941829,106.7599882151927,Cash,257.02137415773524,4.76190476,6.192970103862657,6.667435578980326
Alex,Naypyitaw,Normal,Male,Home and lifestyle,12.95859456489853,8,4.173814938456858,57.88855272012356,Ewallet,284.95779147294417,4.76190476,8.149270890027314,4.648566030271781
Giza,Yangon,Member,Male,Health and beauty,68.23665970292927,4,4.769893680926272,34.74087373050612,Cash,68.4531145274894,4.76190476,6.643442016539343,8.538142561454261
Giza,Yangon,Member,Female,Home and lifestyle,60.33389685014969,5,0.20515387392264606,6.385088787684946,Credit card,211.03917154658447,4.76190476,6.802345855143192,6.338181754622674
Cairo,Yangon,Member,Female,Fashion accessories,42.39100373723414,6,13.560217718541002,98.55639185143663,Credit card,151.43750814210887,4.76190476,3.478418773679267,9.29027855313362
Giza,Mandalay,Member,Male,Sports and travel,30.295701651479842,3,15.76501031720333,460.9122597860889,Ewallet,44.518106513226236,4.76190476,24.4324649834518,9.70306026188131
Cairo,Mandalay,Normal,Female,Sports and travel,20.529292103307654,4,11.280066170620813,128.74135923821916,Ewallet,149.4694074662548,4.76190476,2.2477396652051436,8.007794855808903
Cairo,Yangon,Member,Male,Home and lifestyle,76.21808096959444,6,2.3216172991172708,398.02882747884894,Credit card,699.274816694438,4.76190476,28.696140772498016,6.206498262877561
Giza,Yangon,Normal,Female,Food and beverages,43.05811933415152,3,8.287081410318162,121.6386238848604,Credit card,77.23970136313486,4.76190476,3.3363600317513114,4.881933404146106
Cairo,Naypyitaw,Normal,Female,Home and lifestyle,19.64689338192694,1,0.8232604527801028,182.53937172967488,Credit card,235.7017673456836,4.76190476,15.186103956760455,7.883432720407418
Giza,Yangon,Member,Male,Electronic accessories,79.22661672733007,7,17.765156177971935,109.27007897988037,Ewallet,51.68618112816957,4.76190476,8.063013277303243,9.349411935227536
Cairo,Naypyitaw,Normal,Female,Electronic accessories,58.535303453062646,1,13.33683964024049,299.3628495633752,Ewallet,133.23194535082612,4.76190476,12.58074445986277,5.581001595215085
Giza,Naypyitaw,Member,Female,Fashion accessories,26.51260457411497,4,8.430133937670982,502.9683794958511,Cash,69.88807444208727,4.76190476,7.503946452221282,5.309729862134944
Cairo,Yangon,Member,Male,Food and beverages,30.399317162476457,6,11.06551764535469,85.009900474492,Credit card,104.33163376141515,4.76190476,12.431945142796561,6.62741404976075
Alex,Naypyitaw,Member,Female,Fashion accessories,39.3890437255583,2,4.954647733475394,63.343183960086,Credit card,49.70962772830921,4.76190476,7.767932585469532,5.236374995473373
Alex,Mandalay,Member,Female,Sports and travel,91.27697391230595,10,3.093883440376286,397.25257812185043,Cash,111.59965432197517,4.76190476,8.434208768329917,9.017344398599672
Giza,Yangon,Member,Female,Home and lifestyle,44.93968068019899,4,9.85507077800581,330.11174686920043,Cash,402.99615917069735,4.76190476,4.550313001724149,7.591088400448857
Giza,Mandalay,Normal,Male,Food and beverages,37.73142161710287,3,3.496105393890602,103.41220186873821,Cash,117.42225694572939,4.76190476,8.532623091001906,7.222087159048982
Alex,Yangon,Member,Female,Food and beverages,10.123312953881436,4,6.710791076958885,462.17956669661316,Credit card,123.83076132287127,4.76190476,3.5884364255192187,6.7226523490159895
Giza,Yangon,Member,Female,Sports and travel,71.63001136756134,1,21.458943920746016,173.0320847239193,Credit card,338.8738845566244,4.76190476,8.67584936363704,5.466603072471161
Cairo,Mandalay,Member,Female,Fashion accessories,55.90050848073187,2,32.98553859205781,219.7340839801893,Cash,39.02342519161176,4.76190476,12.082104148253768,7.645261688129626
Alex,Yangon,Member,Male,Fashion accessories,38.98129264829201,2,23.237070309516866,946.1013017272826,Ewallet,195.6512933082569,4.76190476,6.659367149705152,9.451989860655452
Giza,Mandalay,Normal,Male,Home and lifestyle,50.48063157446165,9,16.96485312179194,68.77726183389198,Cash,142.8423362874999,4.76190476,22.265121006331462,7.631168053824254
Alex,Naypyitaw,Normal,Female,Home and lifestyle,77.67899776591221,3,0.6869314018668595,203.625204534305,Ewallet,23.72824648809679,4.76190476,6.3842088963376735,5.349374952876689
Cairo,Yangon,Normal,Female,Home and lifestyle,26.330299953837425,7,25.62616131476911,200.71948196042112,Credit card,644.9684855333361,4.76190476,18.50620298547218,9.118873867911619
Alex,Yangon,Normal,Male,Sports and travel,50.68909048559025,6,23.17371260078861,48.845034969420794,Cash,63.20674590283358,4.76190476,7.968670507729733,8.262371073487786
Alex,Yangon,Member,Female,Food and beverages,42.02599017694767,7,25.571548617299005,208.57473204304426,Credit card,295.3304777173316,4.76190476,7.420635480145108,8.61468151448747
Cairo,Yangon,Member,Male,Fashion accessories,31.713423125631223,2,4.065481671832423,44.73641462819594,Ewallet,66.67870802603514,4.76190476,20.444620556969724,6.509974744930323
Giza,Naypyitaw,Normal,Female,Health and beauty,95.45109273823783,5,6.6731803245398105,200.87057929577102,Cash,79.38002823348688,4.76190476,13.386329659809913,4.913211472150696
Cairo,Yangon,Normal,Female,Electronic accessories,82.73353298588546,9,33.00905490765355,109.20693324906343,Credit card,170.62714992578063,4.76190476,4.466181525408696,4.0913107403766755
Giza,Mandalay,Member,Female,Electronic accessories,18.02778223751637,4,11.31951218270534,55.914338655116126,Credit card,156.47122582213174,4.76190476,10.016828239936665,7.718511454858259
Alex,Mandalay,Normal,Female,Sports and travel,65.55835292975883,10,11.558684933826019,296.489551833944,Ewallet,297.0085249277725,4.76190476,6.176081955045108,8.66872008282096
Alex,Mandalay,Member,Female,Electronic accessories,56.76106120117121,7,10.487874475651719,165.72222327985315,Cash,490.0265143138084,4.76190476,11.891726556288322,9.55691244271111
Giza,Naypyitaw,Member,Female,Sports and travel,51.96061132623645,5,4.000727336839266,171.97161741338795,Cash,157.06436755997535,4.76190476,16.551897586377024,7.351438678980136
Alex,Naypyitaw,Member,Female,Electronic accessories,79.99437761809645,10,4.382720418888767,134.7922025398441,Credit card,78.87412092492112,4.76190476,5.756245773599199,5.606120861857727
Cairo,Yangon,Normal,Male,Health and beauty,23.97604483155966,5,7.393256983912625,221.4509147022095,Cash,63.967743086911725,4.76190476,5.858567342616116,8.747983689329772
Cairo,Mandalay,Member,Female,Sports and travel,69.41105784820692,2,17.353547790556497,245.75128986592028,Ewallet,95.38090866366564,4.76190476,21.11788171341825,7.392413934028515
Cairo,Mandalay,Normal,Male,Food and beverages,46.009898687428226,2,4.506593001485945,65.20679552704297,Ewallet,273.5649171794927,4.76190476,10.419372785411946,7.813133217457246
Alex,Naypyitaw,Normal,Male,Health and beauty,39.45236840488167,7,24.095156827635073,116.57167986649071,Ewallet,30.432495528615483,4.76190476,11.098904692079227,8.483212558148239
Cairo,Yangon,Member,Male,Food and beverages,54.999170503347074,7,23.497866782887847,160.80842784155664,Cash,187.4740485626038,4.76190476,3.6716949646998085,4.171300225967904
Alex,Mandalay,Normal,Male,Fashion accessories,68.62961646232274,3,3.08053109399377,314.2935646874552,Ewallet,71.03677567452688,4.76190476,7.583868448398508,6.676810271584318
Alex,Yangon,Member,Female,Fashion accessories,32.132459258989456,1,10.920985450373525,174.44077748288265,Cash,357.9485612572071,4.76190476,4.031430394804998,4.026360072011977
Giza,Mandalay,Member,Female,Electronic accessories,69.16432874509624,2,29.95440286216907,205.3934135051825,Ewallet,27.006971166200234,4.76190476,12.388570165815409,5.789499470408638
Giza,Naypyitaw,Member,Male,Health and beauty,90.30625887713285,4,13.980942668286449,135.04058288513073,Ewallet,100.16412802503626,4.76190476,4.238731530106832,4.6581961657204785
Alex,Yangon,Member,Female,Food and beverages,15.062386431856503,4,13.977101452883968,379.32379325752754,Credit card,34.85318630125324,4.76190476,21.039002376346723,6.012428400393676
Alex,Naypyitaw,Normal,Male,Health and beauty,42.65627126848397,5,9.369817796979055,121.05108085476353,Cash,98.26676247920807,4.76190476,22.39996461918908,8.153635160001526
Alex,Naypyitaw,Member,Male,Sports and travel,98.7394148435038,1,11.00654962234152,169.29948441992474,Ewallet,173.06599463981624,4.76190476,0.2697226389164107,9.320858139010824
Cairo,Yangon,Member,Male,Electronic accessories,44.31205899020078,5,8.7506101541899,200.2809362522648,Cash,156.61268902124147,4.76190476,5.909205030131858,5.673191976612913
Cairo,Mandalay,Member,Male,Health and beauty,52.01825562747275,5,9.523761495757952,288.03246938152085,Ewallet,119.29176066152101,4.76190476,25.44875294003279,6.558825051953662
Giza,Yangon,Member,Female,Food and beverages,12.09119324126435,10,5.58863467053309,455.9849564098216,Credit card,153.70297690057387,4.76190476,10.887872182112899,5.23159780726634
Giza,Mandalay,Member,Male,Home and lifestyle,96.54675672403845,7,18.780750278890533,4.271041471953504,Credit card,394.1103764313542,4.76190476,19.189362648437367,6.244515271025499
Cairo,Mandalay,Member,Male,Health and beauty,73.02646008725006,4,20.91418185040255,167.22206855238434,Ewallet,107.19354616032493,4.76190476,18.005272664103956,8.00935207471764
Giza,Yangon,Member,Male,Home and lifestyle,19.927208228038257,10,6.335673314293794,125.43893519502535,Cash,405.2452893243354,4.76190476,3.453781530830335,9.955226248597091
Giza,Naypyitaw,Normal,Male,Health and beauty,27.700455741991565,2,9.895231547122172,214.76287147615167,Cash,354.23831505855236,4.76190476,9.633193295524954,6.817790663935019
Cairo,Yangon,Normal,Male,Sports and travel,84.85344731307315,10,9.060638939892199,184.18106281978464,Ewallet,336.6204391240326,4.76190476,5.174153480501975,5.516222397753946
Giza,Naypyitaw,Normal,Male,Health and beauty,60.16593189369308,2,10.20142662314466,41.88205505746557,Credit card,320.3960479825572,4.76190476,2.5525248044913376,5.536937002248939
Alex,Mandalay,Member,Female,Health and beauty,54.09164220262009,3,18.276546647251745,133.579419386585,Credit card,209.01791392976787,4.76190476,13.90430803033744,6.313864675977192
Alex,Mandalay,Member,Male,Food and beverages,58.20822647399722,5,0.2863678649688852,466.80257770237586,Credit card,89.19422528987701,4.76190476,2.241574269537167,7.124752354090453
Alex,Naypyitaw,Member,Male,Fashion accessories,15.063781294421684,8,13.07086649643319,99.9721018214919,Credit card,295.09559928428354,4.76190476,10.351815094913846,6.134916942106803
Alex,Naypyitaw,Member,Male,Sports and travel,76.31946655654271,7,11.182365175111658,187.37934475235645,Credit card,16.80562404937162,4.76190476,0.6955209169815401,7.716975903587216
Alex,Naypyitaw,Normal,Female,Sports and travel,29.593471663128614,9,6.063701312818006,419.50130114553144,Cash,491.01636579189733,4.76190476,5.422535232842705,4.829079168084415
Cairo,Yangon,Member,Female,Electronic accessories,37.96357822691817,2,9.313326986842043,12.611029846795885,Ewallet,264.5562294109919,4.76190476,18.51046745299728,8.43797757343516
Cairo,Naypyitaw,Member,Male,Food and beverages,72.79531029856969,4,8.579947277300201,543.6319491461169,Ewallet,214.19233253855094,4.76190476,18.117593244568763,5.519648981309313
Cairo,Naypyitaw,Normal,Male,Food and beverages,10.20378649077169,6,29.083807083005027,192.68205305747966,Cash,150.6970162442141,4.76190476,17.116837319312552,4.492420438342048
Alex,Naypyitaw,Normal,Female,Sports and travel,76.66670572176363,2,14.618779474008875,35.76246671429749,Cash,156.34996331747558,4.76190476,0.42569009916643025,7.083875075179426
Alex,Yangon,Member,Female,Electronic accessories,13.790531843963038,10,2.520256360443491,113.9730342516859,Ewallet,99.22683693429933,4.76190476,9.333080199697754,6.118485594724468
Cairo,Naypyitaw,Member,Female,Food and beverages,13.600009609285081,10,22.619748031676092,32.37712436189699,Credit card,265.53408490016346,4.76190476,10.07369195008888,9.598196548661274
Giza,Yangon,Member,Male,Food and beverages,47.046102754693614,10,3.3917074435783556,95.79202344767592,Credit card,97.34476841582875,4.76190476,15.516054511061679,4.06218101800404
Alex,Mandalay,Normal,Male,Health and beauty,96.98462898461551,6,3.1091998336477586,115.94139235306493,Cash,69.9550173621781,4.76190476,16.84681415633554,6.420547428950919
Giza,Mandalay,Member,Male,Fashion accessories,22.641660518439213,9,20.94895521265998,195.02126304887628,Cash,202.33708034303993,4.76190476,23.060813381498235,8.74040387613008
Alex,Yangon,Normal,Female,Food and beverages,80.85665948381761,8,1.4660515548700863,229.9165608694874,Ewallet,84.02318193016217,4.76190476,5.973539965007881,4.078979720480373
Cairo,Naypyitaw,Normal,Female,Sports and travel,54.56796955182445,1,8.436520670767798,33.11494229825162,Ewallet,601.4243845768663,4.76190476,3.160090561770266,5.286508253592978
Alex,Yangon,Member,Female,Electronic accessories,20.247026530843506,10,6.649011623445086,201.9252025019768,Ewallet,243.43150432751978,4.76190476,15.58373569002532,7.054462628562159
